genotype,sex,animalNo,expType,birthDate,thrust_mean_m/s,slip_mean_m/s,yaw_mean_m/s,thrust_median_m/s,slip_median_m/s,yaw_median_m/s,cruising_thrust_mean_m/s,cruising_slip_mean_m/s,cruising_yaw_mean_m/s,cruising_thrust_median_m/s,cruising_slip_median_m/s,cruising_yaw_median_m/s,activity_duration_s,activity_fraction,sec_to_first_stop,torque
rei-HM,M,27,motivated swimming,11-2018,0.05993949742041404,0.026663523753692905,151.18541249823866,0.050713452042920146,0.0184078182999301,77.24344034454305,0.06562809943007729,0.028201081897319156,164.6518551077413,0.0575396262218101,0.0195699334765741,91.27307768742412,26.71147320000006,0.8910181636393935,29.95361760000007,0.0009495290363060322
rei-HM,M,40,motivated swimming,11-2018,0.05539371286637205,0.017970138722805507,168.20191035428124,0.00367240116631325,0.000730806331008,3.2642917240536917,0.1582119809802031,0.05141358273721988,491.6033256234585,0.14512866227121057,0.032883850442173554,254.85889996550668,10.126555800000023,0.3376103982669555,10.141550700000025,0.0008206144017905345
rei-HM,M,31,motivated swimming,11-2018,0.11569993382396863,0.03110664906136635,223.81852979880134,0.10663327671005579,0.009815587336050601,64.75796504272466,0.11573132403132745,0.031110612138640466,223.8734606696847,0.1066521698751575,0.00981323699471075,64.75796504272466,29.981602799999944,0.9995000833194467,29.986601399999945,0.0018128326667221895
rei-HM,M,12,motivated swimming,11-2018,0.04343739629587448,0.011051999157582404,80.31325927013505,0.00953156007009525,0.00216692389655045,17.73182185014548,0.1046172265643831,0.025880054714292652,186.5428774509573,0.074576058175525,0.0115943716589456,86.84565252469625,11.24106690000001,0.3744375937343776,29.75105690000003,0.0013013142690031778
rei-HM,M,48,motivated swimming,11-2018,0.03054479404888968,0.017804452758636225,133.07021500978274,0.00741212196107395,0.0024228788783531,8.427996947375505,0.0751619228645189,0.04547949525261887,354.6788374301383,0.0614604233467154,0.0382879484632912,155.86739156183285,10.872822800000005,0.3621063156140643,12.083694000000007,0.000628362467424396
rei-HM,M,55,motivated swimming,11-2018,0.1101337981258372,0.025697852830517776,193.41641379774347,0.09173355247347995,0.0073442251952073,38.79514466249816,0.16827895473756704,0.03861868825956687,295.2893637105096,0.1562085274137066,0.02326158550070785,137.46435000639963,19.421553599999964,0.6472254624229296,19.486558799999962,0.0014168244880622613
rei-HM,M,21,motivated swimming,11-2018,0.14914062258480537,0.04276745264017412,423.03225756159077,0.1265801858623406,0.02684498646159345,253.00946557163115,0.14933780159112361,0.04281548941107942,423.58426697749263,0.1266926779300989,0.0268954036127274,253.8918852113511,29.968779299999962,0.9983336110648225,30.008797699999963,0.0007358313987593493
rei-HM,M,11,motivated swimming,11-2018,0.17634034441513396,0.0504637449700309,445.14684560582896,0.15627119363218706,0.0341943797837054,256.3473120131249,0.1764194424292229,0.05048476328553277,445.3369075830637,0.1568159316203912,0.0342133893166013,256.5424377856061,29.991596699999977,0.999333444425929,30.00159889999998,0.0009053438370717015
rei-HM,M,10,motivated swimming,11-2018,0.01807937429319607,0.007677934311577476,46.41519370858181,0.01090862131952775,0.003566659400453,17.262668366385014,0.04242776112329436,0.01697922076149389,116.18586446082391,0.0327832573104207,0.0048292166095459,43.91355325097948,7.723455000000012,0.25745709048491916,29.949009000000046,0.0011712471794695554
rei-HM,M,61,motivated swimming,11-2018,0.03413648407912042,0.0135933849449097,114.46014183803567,0.0039148646638531,0.0006192615710691499,2.548445029958657,0.11128991986097204,0.04508836896855768,391.24026663493726,0.07635883209948124,0.02557178726707725,165.62680078364664,8.528294000000013,0.28428595234127646,10.377924000000016,0.0006792142356971108
rei-HM,M,17,motivated swimming,11-2018,0.12876377806107844,0.020976828845083905,157.92076230293657,0.1163827825213965,0.0072413556452666,44.70594045624807,0.144312867866237,0.023393315094571158,176.03654120452333,0.1310261966167434,0.0088560168205039,53.69002756633563,26.41918650000001,0.8806865522412931,29.98340220000001,0.002845587650210483
rei-HM,M,44,motivated swimming,11-2018,0.06007683767587364,0.025767215378509314,187.80190964446504,0.02728229867966215,0.0047350434982955,34.446893662220646,0.10516162285769876,0.045622203027931796,335.2019366193713,0.0841942553223667,0.0355663704394864,253.98708595774903,16.582292999999975,0.5524079320113314,30.008197799999955,0.0005125274419819703
rei-HM,M,70,motivated swimming,11-2018,0.06445742680423432,0.019861288984555213,131.58661127567692,0.00536015698767015,0.0009470758588730501,7.234277594542959,0.1456428495898466,0.04536598956963061,300.0325278078499,0.1371574489355719,0.0177981190540087,125.5514987161348,12.913966800000027,0.4304282619563406,12.943964400000027,0.001379633703642254
rei-HM,M,80,motivated swimming,11-2018,0.14035888775274916,0.03646279763963487,236.79841550169496,0.1304433725802988,0.010325389110352301,66.9949118322279,0.1489591779679938,0.03858666487389214,251.1083235829714,0.1354859304130404,0.0118757087443709,76.18317498472607,28.13599359999996,0.9380103316113981,29.985401599999957,0.0020292902663497066
rei-HM,M,53,motivated swimming,11-2018,0.036458308437444575,0.01739319616639735,117.63187711768545,0.00384693856116885,0.00138836432946995,5.49194514555893,0.12071009398147807,0.058327679503474505,404.392786160554,0.11164122858995555,0.04827473997939795,304.19539149064576,8.4259536,0.2812343619683069,9.245560000000001,0.0005290041906779101
rei-HM,M,20,motivated swimming,11-2018,0.10399351746091277,0.022999316392518225,169.42737219987472,0.10036005262586745,0.0082205976128914,44.0590720594173,0.10399351746091277,0.022999316392518225,169.42737219987472,0.10036005262586745,0.0082205976128914,44.0590720594173,29.991599999999945,0.9998333611064822,29.986601399999945,0.0025074250130548916
rei-HM,M,34,motivated swimming,11-2018,0.13142602863248998,0.0376720033002351,269.94060539292707,0.11805649627750665,0.0175127783914155,129.67809511695407,0.13192581532883502,0.03781964143828179,271.05276398095106,0.1185640923697812,0.0177448217553419,131.18452024179987,29.890683900000017,0.995334110981503,30.02079570000002,0.0011256735462332828
rei-HM,M,71,motivated swimming,11-2018,0.05971787804020056,0.023103125940044055,162.7937995291933,0.0387441233050501,0.007338876152098149,36.78785347285043,0.08357953461936657,0.03263561856296795,232.38490865750057,0.0649524624693435,0.0209321606062502,98.3628119093197,20.575884000000034,0.6858856857190468,29.879023000000046,0.0010810701178010258
rei-HM,M,16,motivated swimming,11-2018,0.2204854972353132,0.052368335579362754,377.523502315887,0.21213770731847345,0.0396789632915154,270.2198065741584,0.2204854972353132,0.052368335579362754,377.523502315887,0.21213770731847345,0.0396789632915154,270.2198065741584,29.99459999999994,0.9998333611064822,29.989600899999942,0.0009928464736942777
rei-HM,M,49,motivated swimming,11-2018,0.12786185210227688,0.032004197281516454,252.77071690490087,0.0851289819828514,0.0105090915806895,75.28761461356623,0.208422334767498,0.05127601959968149,411.19881438913677,0.20178147522965365,0.03978230401209065,341.2501558884742,18.21708480000003,0.6072321279786702,18.36706080000003,0.0007675212431727263
rei-HM,M,5,motivated swimming,11-2018,0.054816482948582726,0.014466147390416179,115.23654055063109,0.0279117660398073,0.0021861821973263498,9.441343208141717,0.09734228427472427,0.026079423058230515,210.61237284365848,0.07459262977971154,0.01121276088535405,88.44968548653043,16.562855400000032,0.5390716421791705,30.704801400000058,0.0012820680457140726
rei-HM,M,37,motivated swimming,11-2018,0.04605387326518101,0.010671216877673799,101.57267026716666,0.0050026339648588,0.0023480963470921,10.531733321590764,0.11274195454048992,0.024730216614043194,248.10599116336354,0.105067139578115,0.0142522442657927,149.43465621618088,11.73959730000001,0.39176117411607736,11.79956970000001,0.0008030389745552777
rei-HM,M,26,motivated swimming,11-2018,0.12481545618345957,0.034939488937962185,230.7803778278813,0.1216592327987789,0.00981674203201355,64.02715021478826,0.16501275325214954,0.046184616990626794,305.9356908544559,0.1557025538288739,0.0233893010705866,147.67109527230673,22.44657870000001,0.7487085485752375,22.76631630000001,0.0013743879698355796
rei-HM,M,24,motivated swimming,11-2018,0.14149222456988733,0.03861725665097314,292.424537736731,0.14272010847520544,0.023692376879410247,174.77679550706355,0.14460043384517193,0.039256113837936785,298.3885688762152,0.14422663245451856,0.025002677614066347,183.3562930770037,29.297689799999976,0.9768371938010332,29.982402099999977,0.0009103107445150833
rei-HM,M,41,motivated swimming,11-2018,0.09488562012605425,0.027147075231946847,196.21409009954877,0.0083341224271972,0.0047866630381476,23.90253127101687,0.19417355550580237,0.0541729788103994,398.52132369418,0.1873308688036785,0.0422167460156513,321.8759962003737,14.354369899999986,0.47875354107648727,15.743341299999985,0.0006437251597224749
rei-HM,M,45,motivated swimming,11-2018,0.06505648956767437,0.04096937448993984,251.23416689268612,0.05753313475090825,0.034043420276722705,154.7142828372243,0.06920600813206919,0.04308504259661249,267.08461719417295,0.0624268770811331,0.0368357448204941,174.1576380389688,27.89825099999999,0.9303449425095818,29.97700299999999,0.0005986795587492828
rei-HM,M,1,motivated swimming,11-2018,0.04849688294807638,0.01407444058669367,94.97671292125996,0.026464445284598848,0.00208321961860185,9.971446933974448,0.0811191643642495,0.02381913135468211,164.8055966886843,0.0523319505252532,0.0057506921557725,41.46998678251634,16.71785360000001,0.557449074690454,29.981935200000013,0.0019131166166901443
rei-HM,M,13,motivated swimming,11-2018,0.1591546719969785,0.0561908246097018,381.78808564830274,0.1509409983319565,0.040756828100293546,287.62194907703815,0.15997025472954005,0.056443718865861886,383.6445526101256,0.1515180896409825,0.0411754709655038,291.0890177662907,29.852304300000032,0.9943342776203966,30.012397100000033,0.0006858352875568765
rei-HM,M,81,motivated swimming,11-2018,0.0327509281677454,0.007600599170618146,55.36906104828493,0.00323370514408795,0.00137936282536735,5.299455063527603,0.13340848749159775,0.029221968900292623,227.46645233163426,0.12621699980882575,0.01793946763701705,148.9202076972532,6.7990479999999955,0.22662889518413598,7.2689821999999955,0.0010609386325527268
rei-HM,M,15,motivated swimming,11-2018,0.0893857134911974,0.017113625661930514,134.46983699549074,0.0053445554617305,0.00112687759229915,4.499248379261189,0.2576349820150244,0.04915091801783139,392.5626890290377,0.2359375869877806,0.0369899036362356,276.845665710016,10.11560689999999,0.3371104815864023,10.11060659999999,0.0011267581191076867
rei-HM,M,33,motivated swimming,11-2018,0.16880014395774806,0.05817980502821639,457.2417856597122,0.1481023690758531,0.04672361233942765,331.5823541952284,0.18991462681424304,0.065502119664731,515.4954107122059,0.16656215829387616,0.0540869417346842,398.9831326263811,26.59010039999997,0.8858523579403432,30.006398099999966,0.000595803489040412
rei-HM,M,54,motivated swimming,11-2018,0.02048907731796071,0.007099261575113249,51.664472006301935,0.0042915579909855,0.0008669269229444,3.0919615321579386,0.13799719650594572,0.051892167972926756,406.50656220351453,0.1016973713653483,0.0388984717777399,293.5513728366232,3.5451348,0.11944027986006997,3.7231332,0.0006022326345356323
rei-HM,M,60,motivated swimming,11-2018,0.05789978391425305,0.024776338442062278,184.90097263313982,0.00680648726957965,0.00101789858437455,3.5445238867851003,0.1685494978399066,0.07466555081373544,566.7155205544658,0.14159616439325245,0.05864075891351025,428.1148837197293,9.67477279999999,0.3226128978503583,9.684767399999991,0.0005231445301234054
rei-HM,M,90,motivated swimming,11-2018,0.024319651156962517,0.012006395281310653,132.88738376674635,0.00781287755346165,0.0033300668136712498,23.165567919505747,0.060091652228233164,0.02988928725323105,354.48373978053735,0.0505897058927976,0.019612898357012,180.60785212005607,10.180926000000007,0.3394434260956507,26.599356000000018,0.0003447220629792603
rei-HM,M,46,motivated swimming,11-2018,0.0160100988034059,0.011785780789200518,78.8670116266318,0.0017618747617796,0.0009593339470441,3.7766412827920703,0.074859351618825,0.055986447684460115,387.19052942076735,0.0620309923115024,0.0494251513614678,219.6674003339126,5.766960099999997,0.19213464422596235,29.30996199999998,0.0004926526519801148
rei-HM,M,57,motivated swimming,11-2018,0.012168896135087813,0.007262916751889699,43.18488850914222,0.00336734894949105,0.00112812750825155,4.587558527002589,0.06801825848826613,0.044154223268071766,275.9427042965607,0.0536854098012415,0.03310390143036655,135.19887848792465,3.9507900000000067,0.13164472587902015,17.44848900000003,0.000882992384196179
rei-HM,M,42,motivated swimming,11-2018,0.04255818593419309,0.025012960245985903,179.96221260552633,0.031542504932406,0.0130050071640469,70.25537574955578,0.05007063112555896,0.02912362271238346,219.34053795360097,0.042712114767680304,0.01797346832083855,108.95790466784518,23.803798200000028,0.7928678553574404,30.002391300000035,0.0005949669452237529
rei-HM,M,29,motivated swimming,11-2018,0.03743120467981983,0.0174010020845546,168.96253434932564,0.0093700212057229,0.0019170304285787499,8.968127813636784,0.08175699371133621,0.03960530825020037,396.14904309502185,0.0767820415354294,0.0250969666707476,152.1509764678285,12.483004800000014,0.4164305949008499,19.01672640000002,0.0007075262897366235
rei-HM,M,23,motivated swimming,11-2018,0.2663801707481668,0.06078500302637892,450.97144066069336,0.2534045901587318,0.04393696655819495,328.4070139913638,0.26663786066825373,0.060827433235615666,451.38453782461914,0.25363578917559904,0.04401808760285825,328.62881912381,29.974795199999992,0.9988335277453758,29.99979919999999,0.0010291791613363
rei-HM,M,38,motivated swimming,11-2018,0.15581500379777638,0.04260205544632396,328.50512640220825,0.14604926967785425,0.0225117575337824,154.25850667190844,0.1576975696751571,0.04315317056557817,332.85308371051906,0.14773440523080344,0.0232080337060449,163.0867248722268,29.587632800000062,0.986168971838027,29.992600400000065,0.0012673897260340905
rei-HM,M,25,motivated swimming,11-2018,0.07540137451569139,0.025845156707560303,137.46344787094372,0.0665070156043434,0.019685273765206103,68.02539823617622,0.08177353290971376,0.02698183604065798,147.0447356377451,0.0717025324301773,0.021426518105770953,75.03389813928578,27.374926599999974,0.9121813031161473,30.00039909999997,0.0012980766590125294
rei-HM,M,50,motivated swimming,11-2018,0.17275073290673842,0.045529315428849734,423.97419446005887,0.15637687618421545,0.03597685699541575,339.78761952182595,0.17280245593785748,0.0455421300984275,424.09000970022447,0.15640828792113065,0.035997284514261846,340.0724383289571,29.99239919999994,0.9995000833194467,29.98739879999994,0.0005875126755511609
rei-HM,M,47,motivated swimming,11-2018,0.05222593600995353,0.040940758596596266,495.12898743844374,0.030043295041154848,0.022162969125096153,148.2727233921878,0.07473355857119095,0.0589541142993488,723.6105976271117,0.0585219906881073,0.043073254688655,392.44702701903407,20.31149759999995,0.6767205465755708,30.004598399999924,0.0002952598408963091
rei-HM,M,56,motivated swimming,11-2018,0.03819091396504788,0.025938953284469494,144.9950944301673,0.030968937688885048,0.0182149526797378,54.17361477715321,0.04578209833127224,0.03185432683847185,181.3437180208133,0.0388853483284574,0.0273462070554767,90.18501576752058,22.862286,0.7626355296080066,29.9679965,0.0007653637374068602
