,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
1556,3V,light,0.21798544594605318,0.06221580313142295,7.007397959183674,3631.4269921823598,1.491159736258896,0.7998881269087431,female
1557,3V,light,0.3595581408267401,0.08189631228524041,8.780813953488371,5433.640227833009,1.6580890440139582,0.871910077190081,male
1558,3V,light,0.3198717592629332,0.07427805067731108,8.612820512820512,4881.278717134885,1.7094068610875692,0.9036248742280666,male
1559,3V,light,0.12451889884377008,0.03372667899343719,7.38254716981132,2046.9067804150495,1.1868959244587673,0.7317665958732252,male
1560,3V,light,0.29580281399538144,0.09840254576908732,6.012096774193548,4370.092062896055,1.2912666603258094,0.7205907487806268,female
1561,3V,light,0.4105211367081174,0.11728948600541214,7.0001353179972945,5946.862863178893,1.5555976371846025,0.828230318799272,female
1562,3V,light,0.0,0.0,,27.27077407410066,,,female
1563,3V,light,0.0,0.0,,52.04290521579804,,,male
1564,3V,light,0.23641211621023228,0.05189940720401864,9.11039755351682,3778.8875250903398,1.5958256343069974,0.9245046696911879,male
1565,3V,light,0.27528112178902175,0.09022878591891313,6.1051056338028165,4062.288344818389,1.2260044736814388,0.7104845558947961,male
1566,15V,light,0.03263484974952743,0.011693570256001883,5.581674208144797,4785.421915202755,0.9590966914497584,0.6275576678964849,female
1567,15V,light,0.09378398329906891,0.02270183599114152,8.262237762237762,1611.0889480894127,1.2634934915979827,0.730111916321705,female
1568,15V,light,0.0,0.0,,53.090505683659806,,,female
1569,15V,light,0.00010319016359609783,7.937704892007525e-05,,76.16231672783243,0.528281984479019,0.5182932811524276,male
1570,15V,light,0.30988006127908174,0.07270937681078893,8.523799126637556,4464.314028168358,1.4841420040979247,0.8550848900748483,male
1571,15V,light,0.13858438970955939,0.043657376906041385,6.348727272727273,2489.2043870183734,1.105477012382219,0.6800397908541977,male
1572,15V,light,0.42668338876497247,0.09390304887244902,9.087478849407782,6038.580530497327,1.4580599182807648,0.8086492337433139,female
1573,15V,light,0.22232717632023877,0.05254760638508981,8.461933534743203,3629.1768407387976,1.4217435383018417,0.7610503471287966,female
1574,15V,light,0.14597439296401837,0.03508465562267326,8.321266968325792,2310.9264803206165,1.496191209786317,0.8446824997071406,female
1575,15V,light,0.21173827799430073,0.05143632770020876,8.233024691358025,3116.159656152067,1.3428953871634186,0.786464717477359,male
1576,15V,light,0.12170089140425937,0.0323858359593907,7.515686274509804,2101.178849770295,1.427109667639879,0.7917385137422145,male
1577,15V,light,0.20318936982560862,0.053976393265651165,7.528823529411765,2997.7405917134165,1.2294835110268663,0.7373469958411174,male
1578,15V,light,0.20174470753526325,0.0493725244282868,8.17234726688103,2997.354944858244,1.3739281508401984,0.7900841190496678,female
1579,15V,light,0.11862106190616045,0.024924393360903626,9.51847133757962,1851.9450131487736,1.5373837535545651,0.8868388025718867,female
1580,15V,light,0.2442908057564236,0.06366039323390035,7.674812967581048,3868.021341568639,1.5375631820729188,0.7885574283646591,female
1581,15V,light,0.27420801549439994,0.06032655717925719,9.090789473684211,4666.887773295655,1.5143607418981495,0.7738065014146506,male
1582,15V,light,0.434589342837412,0.10477770457449932,8.295454545454545,6119.941308059365,1.5905093430517347,0.8297031269053755,male
1583,15V,light,0.09763377017169256,0.028416983513386937,6.871508379888268,1646.6214141917199,1.1566994571714935,0.7231309063034547,male
1584,15V,light,0.08324271120248292,0.02349560648034227,7.085810810810811,1758.0937263141814,1.179740694733837,0.6927325076410259,female
1585,15V,light,0.26177756963351617,0.055563934244052676,9.422571428571427,4270.3938491231,1.4847696405498398,0.8052221729231817,female
1586,15V,light,0.25038696311348535,0.056040196537573125,8.935977337110481,4100.201268261719,1.5101147673007396,0.7946041278643815,female
1587,15V,light,0.21927115993681587,0.053341376874290566,8.221428571428572,3488.914231001533,1.454507526547118,0.7300174249372379,male
1588,15V,light,0.05672283915828577,0.014605377001293846,7.767391304347828,1198.832698106048,1.351794466773407,0.7432241998279436,male
1589,15V,light,0.05926290472372818,0.01952675403433851,6.069918699186992,1253.0927370430927,1.1166311747652184,0.6727671417536452,male
1590,15V,light,0.3853438216873973,0.08064708170279646,9.556299212598423,5216.7195717661,1.3379157336722796,0.8044451170623516,female
1591,15V,light,0.18632174693009262,0.041276065438439126,9.028076923076922,2745.8430080072294,1.5599236826684888,0.868436372327741,female
1592,15V,light,0.0,0.0,,160.1342974467176,,,female
1593,15V,light,0.2223668648446988,0.046038688373643645,9.659999999999998,3854.356783036477,1.4212539537873279,0.7713604466284859,male
1594,15V,light,0.23940911724783895,0.0471499670585247,10.155218855218855,3845.4794285844823,1.6154514559327873,0.848916537816465,male
1595,15V,light,0.22927266810074534,0.05778649161381478,7.935164835164835,3431.276923601558,1.1005170924404069,0.7047302114103093,male
1596,15V,light,0.2508870385216818,0.06620045879934276,7.579616306954437,3514.103295522058,1.2217802250973437,0.7426196085876345,female
1597,15V,light,0.39636929378239577,0.11596986847222994,6.829589041095891,5647.492140033575,1.6131312219291727,0.753779774144569,female
1598,15V,light,0.3172065628944047,0.06723236043530373,9.439716312056738,4819.110709587668,1.4252858214940436,0.7785459856155362,female
1599,15V,light,0.26707995650137717,0.055563934244052676,9.613428571428571,4389.734810542975,1.5589631306009142,0.8550185753917229,male
1600,15V,light,0.2177233074828744,0.046673704765004244,9.329591836734696,3333.3799606775096,1.5392684376948647,0.9060031957603287,male
1601,15V,light,0.025440344178884116,0.006429540962526095,7.897499999999999,658.0224413863388,1.0154073065346643,0.656370406984833,male
1602,15V,light,0.2116906517649487,0.05064255721100801,8.360188087774295,3549.7217047638364,1.371848770224022,0.7326690559970576,female
1603,15V,light,0.14138639953643803,0.043974885101721685,6.430324909747292,2614.8460602228297,1.338944462469993,0.7056069376839265,female
1604,15V,light,0.6320159389114232,0.10588898325938038,11.937331334332836,8074.915680029932,1.4987965889828492,0.8516634246726885,female
1605,15V,light,0.2717155761583096,0.06683547519070336,8.130878859857482,4335.849754749815,1.2342059010247355,0.712168969776466,male
1606,15V,light,0.30174391376477405,0.06135845881521817,9.847668393782383,4556.419186207324,1.4936649943190914,0.7894099759351146,male
1607,15V,light,0.03412419333074035,0.010477770457449933,6.513636363636365,785.9645230106016,1.1741898939942257,0.6763533476297529,male
1608,15V,light,0.1811066748160437,0.05953278669005643,6.084266666666666,3664.321119266163,1.3169262558731396,0.6762877735842063,female
1609,15V,light,0.2597931434105143,0.09604622919329105,5.409752066115702,4476.248747221684,1.2822152550171808,0.699073835094976,female
1610,15V,light,0.21769155666330636,0.05159508179804891,8.438461538461539,3305.690891385375,1.3217343411319638,0.7756719997808249,female
1611,15V,light,0.18613917971757646,0.05207134409156936,7.149390243902439,3134.740095319046,1.495737186073153,0.7708858257217961,male
1612,15V,light,0.25458600900135736,0.06778799977774426,7.511241217798595,4069.2847982668236,1.3746748386832515,0.7453184223021934,male
1613,15V,light,0.08573515053857328,0.031592065470189945,5.427638190954774,1715.4396034935692,1.159591498953794,0.6334648589861398,male
1614,15V,light,0.08935474396932871,0.03460839332915281,5.163761467889908,2417.1388643930763,1.1881909678431553,0.6418228593776477,female
1615,15V,light,0.040942681832974816,0.008731475381208277,9.378181818181819,1081.3772046228273,1.4849534830116178,0.77519049737868,female
1616,15V,light,0.0,0.0,,30.628491863161173,,,female
1617,15V,light,0.0,0.0,,30.20654583245871,,,male
1618,15V,light,0.17539152729379828,0.04254609822116033,8.244776119402985,3046.637474419529,1.469468570589064,0.7834132971712703,male
1619,15V,light,0.038402616267532406,0.011271540946650685,6.814084507042254,827.6403126988032,1.0247914423935662,0.6843530591659124,male
1620,12V,light,0.009082058635230874,0.0033068958036815005,5.492799999999998,2896.49531817267,1.0231825129167935,0.6203999051082206,female
1621,12V,light,0.24145565351256557,0.08498718447218277,5.685046728971963,4259.094558073887,1.4344539404361294,0.7119879380069168,female
1622,12V,light,0.0,0.0,,53.7692158971985,,,female
1623,12V,light,0.0,0.0,,51.59250175423184,,,male
1624,12V,light,0.12363116965561022,0.039517536898904936,6.257028112449799,2202.8836906373217,1.3442364812110013,0.7244042550138996,male
1625,12V,light,0.05830820504681797,0.019520710998254247,5.973983739837399,1060.0250527498288,1.1131731942147856,0.6929625352255927,male
1626,12V,light,0.04536581495000794,0.016981431518806538,5.342990654205608,1556.891699464741,1.2193289354217127,0.6553688091396666,female
1627,12V,light,0.20734010474527853,0.08101888589112839,5.116078431372548,4150.892067781692,1.429934801658674,0.7032524423374554,female
1628,12V,light,0.11944929376289477,0.03880336454531027,6.133196721311475,2478.6962573882724,1.5703504034129456,0.7369385465526131,female
1629,12V,light,0.03132836057768608,0.01047452785272179,5.981818181818182,822.8979141645909,1.2137445409814802,0.6793062717774383,male
1630,12V,light,0.016497381368036818,0.00571337882875734,5.775000000000001,602.047879851653,1.3557644398074722,0.6875069406872464,male
1631,12V,light,0.0048325662593239165,0.0011109347722583717,8.700000000000001,280.4912526559266,1.0034479367550864,0.7158679458220776,male
1632,12V,light,0.15619742897952707,0.05507062371052214,5.672622478386168,2510.4253006941794,1.2361199942125742,0.7077513744579474,female
1633,12V,light,0.4429614346929059,0.11783843834312013,7.522506738544474,6407.003006315838,1.7543546794388973,0.8923292073716366,female
1634,12V,light,0.06363275670528487,0.024123155054753213,5.275657894736842,1882.5738758951254,1.338621574860527,0.670746902190772,female
1635,12V,light,0.19671480717346454,0.05015076971909221,7.844936708860759,3086.832644952195,1.554280022280411,0.8066571475028916,male
1636,12V,light,0.033320107919377874,0.009046183145532455,7.366666666666666,627.4190771560259,1.4376254688378785,0.7810994917171671,male
1637,12V,light,0.013307411521980637,0.0046024440564989685,5.782758620689654,349.29238841350934,0.9073298583380317,0.6435864600366845,male
1638,12V,light,0.05117441675924456,0.013172512299634979,7.769879518072289,1188.9989906597025,1.382515990511792,0.7822786264643856,female
1639,12V,light,0.06613235994286622,0.02094905570544358,6.313636363636364,1621.1225197640308,1.3978304155113515,0.7108805437271148,female
1640,12V,light,0.006356133946992541,0.0022218695445167433,5.721428571428571,386.01726712527244,1.5822010404498843,0.7054275300088404,female
1641,12V,light,0.05415807014759562,0.020314235835581652,5.33203125,1477.5672712830708,1.2985033350855542,0.6762424828819988,male
1642,12V,light,0.028804951594984925,0.006824313601015711,8.44186046511628,611.3253023907927,1.4529471787186772,0.8142607196774424,male
1643,12V,light,0.0008252658308205047,0.00015870496746548166,10.4,97.79662002645402,0.9402276509360337,0.7765400774062192,male
1644,12V,light,0.06392636089509601,0.024440564989684176,5.231168831168831,1622.2032729842906,1.0945663357067876,0.649228384736914,female
1645,12V,light,0.10640374543723219,0.03999365180130138,5.321031746031746,1995.1483876321201,1.3519344436066558,0.683441413456916,female
1646,12V,light,0.0391604507221076,0.017457546421202983,4.486363636363635,1572.3148199324971,1.2281664965783663,0.6640720054224938,female
1647,12V,light,0.3332804316775115,0.09585780034915092,6.953642384105961,5262.687825384684,1.5334845334550387,0.7923852488519645,male
1648,12V,light,0.07513093159815902,0.01967941596571973,7.635483870967742,1349.0822377313516,1.4878678574999238,0.7830344218565607,male
1649,12V,light,0.0076178384383431205,0.0019044596095857801,8.0,237.86520549047276,1.046939800586629,0.7118325260159508,male
1650,12V,light,0.08454213616886208,0.02190128551023647,7.720289855072465,1495.4854983476748,1.3238200094697792,0.7698873626286252,female
1651,12V,light,0.12255197587684495,0.04332645611807649,5.6571428571428575,2677.97667888467,1.4957981022349165,0.6973995508306003,female
1652,12V,light,0.013807332169496905,0.005872083796222821,4.702702702702703,1149.0212382119732,1.4070019646638752,0.6643571981085238,female
1653,12V,light,0.11799714331058563,0.037454372321853675,6.3008474576271185,2190.3876851543214,1.4513074862138016,0.712289515435399,male
1654,12V,light,0.12659101729884145,0.037454372321853675,6.759745762711864,1991.853119503543,1.5529619424347805,0.7663263837631117,male
1655,12V,light,0.0008966830661799714,0.0003174099349309633,5.65,156.33514406781944,0.8273612802057115,0.6524141419892372,male
1656,12V,light,0.0370496746548167,0.012855102364704015,5.764197530864198,736.7227300087903,1.260387400419983,0.664159199725713,female
1657,12V,light,0.10772893191556895,0.034915092842405966,6.170909090909091,2400.773795002146,1.572723327130925,0.7346190123896857,female
1658,12V,light,0.07501983812093319,0.020314235835581652,7.3859375,1665.9780966649896,1.6465343441805662,0.8130934458684251,female
1659,12V,light,0.005975242025075385,0.0022218695445167433,5.378571428571427,280.5613594348391,1.5772868315327913,0.6960393288855665,male
1660,12V,light,0.42123472464688144,0.07728931915568957,10.900205338809034,5875.124389047239,1.5639152032070798,0.8810150579608312,male
1661,12V,light,0.0075543564513569274,0.0022218695445167433,6.8,274.9817617563364,1.0637112525648098,0.7152237923971811,male
1662,12V,light,0.051325186478336775,0.015235676876686241,6.7375,1189.1061434873002,1.105356496189536,0.682405014032181,female
1663,12V,light,0.020687192509125537,0.008728773210601492,4.740000000000001,1353.6716867656296,1.268827758053065,0.683682909254386,female
1664,12V,light,0.044508808125694334,0.015711791779082687,5.665656565656565,1066.3180726543717,1.2797128236850022,0.6821043429141637,female
1665,12V,light,0.2202031423583558,0.059435010315822885,7.410160427807486,3485.7324340963387,1.4068675472637509,0.7876657774577875,male
1666,12V,light,0.04973813680368196,0.012855102364704015,7.738271604938271,877.6850930113097,1.5492433951900588,0.8075015438963005,male
1667,12V,light,0.02001269639739724,0.005078558958895413,7.88125,495.1079429007136,1.1725951609932146,0.7286774597993966,male
1668,12V,light,0.0222901126805269,0.007935248373274084,5.618,669.5934158230414,1.0642820255144452,0.6703760247280175,female
1669,12V,light,0.15449135057927313,0.045072210760196796,6.8552816901408455,2647.085885181619,1.4599510309174326,0.7797459401451116,female
1670,12V,light,0.0,0.0,,33.25505044824278,,,female
1671,12V,light,0.0,0.0,,49.11639994504319,,,male
1672,12V,light,0.0,0.0,,73.86834828268306,,,male
1673,12V,light,0.012680526900491986,0.00285668941437867,8.877777777777778,296.8139244177953,1.144448156956018,0.754743392844758,male
1674,13V,light,0.028037482076435076,0.012328238014360015,4.548497854077253,7097.501776657798,0.8979916255744573,0.5859156988016706,female
1675,13V,light,0.3339205789924769,0.10649779386090213,6.2709388971684055,4815.127655163462,1.270310232076559,0.7240735282359582,female
1676,13V,light,0.0,0.0,,40.25544938782103,,,female
1677,13V,light,0.0,0.0,,46.33895174820649,,,male
1678,13V,light,0.19652734241705222,0.07475419202780666,5.25796178343949,3831.10500392983,1.2947260806362362,0.7021697151154377,male
